,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
1567,A2742,"['3M 1194 Foil Tape with Nonconductive Adhesive, 1"" width x 6yd length (1 roll)', 'Stove Gasket Cement (77E) 2.3oz BLACK', 'Push-On Alligator Clips for Test Leads', 'Electronic Specialties 618 Green/Yellow/Red/Black 3.25 x 0.25 x 0.25 Mini Back Probe/Wire Piercer', 'E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)', 'Hantek 1008C PC USB 8CH Automotive Diagnostic Digital Oscilloscope/DAQ/Programmable Generator', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1872, 1514, 868, 2914, 1274, 1863, 1453, 154, 154]",155,"['<a_221><b_127><c_253>', '<a_97><b_114><c_32>', '<a_117><b_103><c_212>', '<a_117><b_87><c_134>', '<a_223><b_54><c_4>', '<a_174><b_180><c_248>', '<a_89><b_42><c_0>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>']",<a_142><b_169><c_0>
1568,A3405,"['Install Bay BVBC Vinyl Connector, Blue 16/14 Gauge (100-Bag)', 'Install Bay Copper Ring Terminal Connector 8 Gauge 5/16 Inch 25 Pack - CUR8516', 'Install Bay CCL1614 Crimp Cap Nylon Connector 16/14 Gauge Long Neck -100-Pack', 'Thogus Polypropylene Tube Fitting, Tee, Black, 3/4"" x 3/4"" x 1/2"" Barbed (Pack of 10)', '5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A', 'Curt Manufacturing 28276 Towing Wiring']","Install Bay BVST6 Spade Terminal Vinyl Connector 16/14 Gauge #6, Blue (100-Pack)","[970, 793, 1169, 1605, 943, 778]",1053,"['<a_251><b_184><c_251>', '<a_44><b_241><c_90>', '<a_44><b_97><c_180>', '<a_28><b_99><c_148>', '<a_36><b_25><c_202>', '<a_229><b_43><c_143>']",<a_44><b_84><c_240>
1569,A3496,"['Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack', 'Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack', '3M Silver Foil Tape 3340, 2-1/2"" x 50 yd, 4.0 mil', '4.5"" x 7/8"" Premium Zirconia Flap Disc Grinding Wheel 60 Grit Type 29-10 Pack']","T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray","[242, 242, 1546, 320]",1086,"['<a_40><b_94><c_69>', '<a_40><b_94><c_69>', '<a_221><b_198><c_130>', '<a_40><b_151><c_80>']",<a_104><b_161><c_136>
1570,A4290,"['Industrial & Scientific"" />', 'Jancy Slugger 10208W 1 Gallon Water Soluable Cutting Fluid', 'Winters PEM Series Steel Dual Scale Economy Pressure Gauge, 30""Hg Vacuum/kpa, 2"" Dial Display, +/-3-2-3% Accuracy, 1/4"" NPT Bottom Mount', 'Koehler Enterprises KE20BX 10 Piece Hose Clamp Box (Size SAE 20)', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)']","Well Pump Wire Splice Kit, Submersible 3M Dual Wall Heat Shrink Tubing and Copper Connector for 4 Wires, 10#12#14 AWG.","[48, 1536, 1911, 604, 36]",2541,"['<a_77><b_91><c_81>', '<a_64><b_56><c_126>', '<a_109><b_66><c_15>', '<a_172><b_57><c_143>', '<a_172><b_4><c_1>']",<a_55><b_65><c_77>
1571,A4771,"['3Doodler Start Emoji & Symbol DoodleBlock Kit with 2 Plastic Packs, (3D Pen not Included)', 'Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz', 'Bel-Art Labmat Bench Liner; 50 Feet, White (F24675-0000)', 'Bertech Double Sided White PE Foam Tape, 1/16"" Thick, 3/4"" Wide x 36 Yards Long, White', 'Pomona 6341 Precision Electronic Probe Kit', 'Pomona 3788 Bnc (F) to Minigrabber Test Clips', 'ZING 2268 Eco Parking Sign, No Parking Anytime, Left and Right Arrow, 18Hx12W, Engineer Grade Prismatic, Recycled Aluminum', 'Pomona 4970 Bnc (M) with 20 Awg Leads', 'Pomona 1296 BNC (M) Binding Posts', 'HHIP 4401-0811 Mini Universal Magnetic Base with Fine']","HHIP 8000-0001 2 Flute High Speed Steel End Mill Set, 6 Piece, 3/8"" Shank","[1688, 1710, 1289, 2796, 1689, 1715, 2797, 1087, 2680, 2561]",1967,"['<a_29><b_240><c_93>', '<a_64><b_218><c_122>', '<a_50><b_186><c_82>', '<a_104><b_244><c_166>', '<a_27><b_75><c_110>', '<a_173><b_119><c_162>', '<a_24><b_179><c_58>', '<a_48><b_215><c_25>', '<a_36><b_55><c_227>', '<a_25><b_249><c_81>']",<a_26><b_205><c_23>
1572,A4771,"['Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz', 'Bel-Art Labmat Bench Liner; 50 Feet, White (F24675-0000)', 'Bertech Double Sided White PE Foam Tape, 1/16"" Thick, 3/4"" Wide x 36 Yards Long, White', 'Pomona 6341 Precision Electronic Probe Kit', 'Pomona 3788 Bnc (F) to Minigrabber Test Clips', 'ZING 2268 Eco Parking Sign, No Parking Anytime, Left and Right Arrow, 18Hx12W, Engineer Grade Prismatic, Recycled Aluminum', 'Pomona 4970 Bnc (M) with 20 Awg Leads', 'Pomona 1296 BNC (M) Binding Posts', 'HHIP 4401-0811 Mini Universal Magnetic Base with Fine', 'HHIP 8000-0001 2 Flute High Speed Steel End Mill Set, 6 Piece, 3/8"" Shank']","ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White","[1710, 1289, 2796, 1689, 1715, 2797, 1087, 2680, 2561, 1967]",1737,"['<a_64><b_218><c_122>', '<a_50><b_186><c_82>', '<a_104><b_244><c_166>', '<a_27><b_75><c_110>', '<a_173><b_119><c_162>', '<a_24><b_179><c_58>', '<a_48><b_215><c_25>', '<a_36><b_55><c_227>', '<a_25><b_249><c_81>', '<a_26><b_205><c_23>']",<a_244><b_175><c_197>
1573,A4871,"['Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', 'Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10)', '3M Heavy Duty Duct Tape 3939 Silver, 48 mm x 54.8 m 9.0 mil, Conveniently Packaged (Pack of 3)', 'Madison Supply, Premium Quality Stainless Steel EMT Shears, Medical Trauma Scissors, (2-Pack)', 'Thick Glass Graduated Measuring Cylinder Set 5ml 10ml 50ml 100ml Glass with Two Brushes']",Pomona 6341 Precision Electronic Probe Kit,"[367, 2279, 196, 2921, 3002]",1689,"['<a_39><b_223><c_53>', '<a_199><b_127><c_240>', '<a_15><b_73><c_2>', '<a_240><b_87><c_202>', '<a_254><b_85><c_225>']",<a_27><b_75><c_110>
1574,A4894,"['da Vinci 1.0 3D Printer - 7.8"" x 7.8"" x 7.8"" Built Volume (Fully Enclosed Design for ABS/PLA/Flexible Material)', 'Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736)']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red","[884, 883]",1336,"['<a_236><b_135><c_21>', '<a_224><b_143><c_97>']",<a_200><b_153><c_93>
1575,A116,"['Rubbermaid Commercial Products FG263100GRAY Rubbermaid Commercial Round Brute Container Lid, Gray, 32G', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy']",Marathon Universal Fit Pneumatic (Air Filled) Hand Truck / All Purpose Utility Tire on Wheel with Adapter Kit Included,"[377, 245, 245, 232]",426,"['<a_79><b_205><c_174>', '<a_79><b_99><c_58>', '<a_79><b_99><c_58>', '<a_163><b_94><c_81>']",<a_229><b_105><c_109>
1576,A624,"['Dicor BT-1834-1 1/8"" x 3/4"" x 30\' Butyl Seal Tape', 'M-D Building Products 2311 High Density Foam Tape, 1/2-by-3/4-Inch by 10 feet, Gray', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue","[538, 627, 154, 154, 155]",251,"['<a_97><b_231><c_184>', '<a_104><b_223><c_16>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>']",<a_97><b_213><c_115>
1577,A1019,"['Personalized Office Name Plate With Wall or Desk Holder - 2x8 - CUSTOMIZE', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'Seek Thermal Compact Imager for iOS-Apple', 'Premium Life Hemostat Kelly Curved Forceps', 'Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)', 'Pexflow 405P012-NL Full Port PEX Barb Ball Valve Water Shut Off with Drain, 1/2"", Brass', '3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug', 'Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx', 'Rubbermaid Commercial FGH136000000 Invader Side-Gate Wet Mop, Vinyl-Covered Aluminum Handle, 60-inch']","Maasdam Pow'R Pull PP100, Post Pull'R","[699, 586, 1158, 2171, 507, 1998, 960, 2080, 2172, 1704]",499,"['<a_136><b_21><c_137>', '<a_233><b_231><c_131>', '<a_218><b_58><c_228>', '<a_60><b_148><c_137>', '<a_165><b_239><c_143>', '<a_2><b_74><c_194>', '<a_86><b_107><c_90>', '<a_44><b_126><c_195>', '<a_240><b_186><c_169>', '<a_79><b_115><c_39>']",<a_152><b_72><c_54>
1578,A1019,"['Arctic Silver 5 AS5-3.5G Thermal Paste', 'Seek Thermal Compact Imager for iOS-Apple', 'Premium Life Hemostat Kelly Curved Forceps', 'Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)', 'Pexflow 405P012-NL Full Port PEX Barb Ball Valve Water Shut Off with Drain, 1/2"", Brass', '3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug', 'Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx', 'Rubbermaid Commercial FGH136000000 Invader Side-Gate Wet Mop, Vinyl-Covered Aluminum Handle, 60-inch', ""Maasdam Pow'R Pull PP100, Post Pull'R""]","AMMEX - ABNPF46100-BX - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 4 mil, Large, Black (Box of 100)","[586, 1158, 2171, 507, 1998, 960, 2080, 2172, 1704, 499]",888,"['<a_233><b_231><c_131>', '<a_218><b_58><c_228>', '<a_60><b_148><c_137>', '<a_165><b_239><c_143>', '<a_2><b_74><c_194>', '<a_86><b_107><c_90>', '<a_44><b_126><c_195>', '<a_240><b_186><c_169>', '<a_79><b_115><c_39>', '<a_152><b_72><c_54>']",<a_165><b_161><c_2>
1579,A1768,"['Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs', 'Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[346, 2172]",154,"['<a_240><b_30><c_250>', '<a_240><b_186><c_169>']",<a_142><b_169><c_0>
1580,A1768,"['Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs', 'Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[346, 2172, 154]",154,"['<a_240><b_30><c_250>', '<a_240><b_186><c_169>', '<a_142><b_169><c_0>']",<a_142><b_169><c_0>
1581,A1768,"['Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs', 'Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[346, 2172, 154, 154]",155,"['<a_240><b_30><c_250>', '<a_240><b_186><c_169>', '<a_142><b_169><c_0>', '<a_142><b_169><c_0>']",<a_142><b_169><c_0>
1582,A1832,"['Set of Rubber Magnetic Vise Jaws. Protection for your Projects', 'LeHigh Crawford 4 Bin Pegboard Tool and Parts Tray #PT16', 'Loctite 19269 7649 Primer N Activator', 'Nicholson 5 Piece Hand File Set with Ergonomic Handles, American Pattern, 6"" Length, (2)-8"" length, (2)-10"" length', 'CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case', 'KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool', 'Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon', 'Industrial & Scientific"" />']","Accusize - 2"" Carbide Indexable End Mills, R8 Shank, with 3 TPG 322 Inserts, 3 Flute, 0046-0916","[25, 2696, 1383, 786, 329, 2373, 34, 48]",2670,"['<a_116><b_43><c_141>', '<a_216><b_142><c_210>', '<a_77><b_122><c_29>', '<a_14><b_125><c_241>', '<a_26><b_95><c_19>', '<a_106><b_24><c_62>', '<a_64><b_56><c_131>', '<a_77><b_91><c_81>']",<a_26><b_247><c_216>
1583,A2826,"['1018 Carbon Steel Rectangular Bar, Unpolished (Mill) Finish, Cold Finished Temper, ASTM A108, 1/4"" Thickness, 1/4"" Width, 36"" Length', '1018 Carbon Steel Rectangular Bar, Unpolished (Mill) Finish, Cold Finished, ASTM A108, 1/4"" Thickness, 1/4"" Width, 96"" Length', 'PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center', 'Innovative Components AN4C-5S221 1.38"" Star knob thru hole 1/4-20 steel zinc insert black pp (Pack of 10)']","Bob Smith Industries BSI-151H Insta-Set Super Glue Accelerator, 2 fl. oz.","[902, 903, 69, 1921]",1373,"['<a_121><b_30><c_127>', '<a_121><b_30><c_109>', '<a_191><b_142><c_200>', '<a_19><b_212><c_148>']",<a_140><b_157><c_219>
1584,A3099,"['Super Glue 15187 Super Glue, 12-Pack', 'Super Lube 41160 Synthetic Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Vergo S300BT Model Industrial Folding Hand Truck Dolly, 275 lb Capacity, Silver', 'SE RFW16100 1-1/2"" Reinforced Cut off Wheel with 1/16"" Arbor (100 Count)', 'Heat Shrink Tape Black 180 foot', 'SE Forceps, Straight 12"" + Curved 12', 'Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined)', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle']","Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles","[165, 1968, 2210, 2078, 147, 2224, 312, 632, 1649]",1250,"['<a_140><b_153><c_43>', '<a_64><b_130><c_40>', '<a_229><b_97><c_175>', '<a_40><b_164><c_87>', '<a_55><b_181><c_144>', '<a_60><b_164><c_22>', '<a_224><b_116><c_11>', '<a_40><b_206><c_248>', '<a_64><b_218><c_130>']",<a_224><b_162><c_251>
1585,A3099,"['Super Glue 15187 Super Glue, 12-Pack', 'Super Lube 41160 Synthetic Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Vergo S300BT Model Industrial Folding Hand Truck Dolly, 275 lb Capacity, Silver', 'SE RFW16100 1-1/2"" Reinforced Cut off Wheel with 1/16"" Arbor (100 Count)', 'Heat Shrink Tape Black 180 foot', 'SE Forceps, Straight 12"" + Curved 12', 'Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined)', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle', 'Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles']","X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Black","[165, 1968, 2210, 2078, 147, 2224, 312, 632, 1649, 1250]",758,"['<a_140><b_153><c_43>', '<a_64><b_130><c_40>', '<a_229><b_97><c_175>', '<a_40><b_164><c_87>', '<a_55><b_181><c_144>', '<a_60><b_164><c_22>', '<a_224><b_116><c_11>', '<a_40><b_206><c_248>', '<a_64><b_218><c_130>', '<a_224><b_162><c_251>']",<a_15><b_117><c_37>
1586,A3099,"['Super Lube 41160 Synthetic Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Vergo S300BT Model Industrial Folding Hand Truck Dolly, 275 lb Capacity, Silver', 'SE RFW16100 1-1/2"" Reinforced Cut off Wheel with 1/16"" Arbor (100 Count)', 'Heat Shrink Tape Black 180 foot', 'SE Forceps, Straight 12"" + Curved 12', 'Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined)', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle', 'Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles', 'X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Black']",Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),"[1968, 2210, 2078, 147, 2224, 312, 632, 1649, 1250, 758]",883,"['<a_64><b_130><c_40>', '<a_229><b_97><c_175>', '<a_40><b_164><c_87>', '<a_55><b_181><c_144>', '<a_60><b_164><c_22>', '<a_224><b_116><c_11>', '<a_40><b_206><c_248>', '<a_64><b_218><c_130>', '<a_224><b_162><c_251>', '<a_15><b_117><c_37>']",<a_224><b_143><c_97>
1587,A3462,"['4th Generation Dr Mom LED POCKET Otoscope and both Adult and Pediatric Disposable Specula Tips and Cardboard Case.', 'All Brew Supplies 325 Stainless Carbonation Cap with 5/16"" Barb Ball Lock Type, Fit Most Soft Drink PET Bottles', '3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153', 'PrimeTrendz 8"" (Inch) Impulse Heat Sealer - Cellophane Bag Sealer.', 'Santamedical Adult Deluxe Aneroid Sphygmomanometer - Professional Blood Pressure Monitor with Adult black cuff and Carrying case (Light Black)', 'eSUN 1.75mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black']",Genuine E3D V6 All-Metal HotEnd 1.75mm Universal w/ Bowden Full Kit 12V (V6-175-B),"[941, 2398, 2901, 1488, 638, 2885]",2587,"['<a_147><b_42><c_128>', '<a_252><b_140><c_62>', '<a_147><b_224><c_88>', '<a_65><b_24><c_56>', '<a_101><b_194><c_47>', '<a_95><b_228><c_138>']",<a_93><b_234><c_237>
1588,A3462,"['4th Generation Dr Mom LED POCKET Otoscope and both Adult and Pediatric Disposable Specula Tips and Cardboard Case.', 'All Brew Supplies 325 Stainless Carbonation Cap with 5/16"" Barb Ball Lock Type, Fit Most Soft Drink PET Bottles', '3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153', 'PrimeTrendz 8"" (Inch) Impulse Heat Sealer - Cellophane Bag Sealer.', 'Santamedical Adult Deluxe Aneroid Sphygmomanometer - Professional Blood Pressure Monitor with Adult black cuff and Carrying case (Light Black)', 'eSUN 1.75mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black', 'Genuine E3D V6 All-Metal HotEnd 1.75mm Universal w/ Bowden Full Kit 12V (V6-175-B)']",Genuine E3D V6 Extra Nozzle - 1.75mm x 0.40mm (V6-NOZZLE-175-400),"[941, 2398, 2901, 1488, 638, 2885, 2587]",2359,"['<a_147><b_42><c_128>', '<a_252><b_140><c_62>', '<a_147><b_224><c_88>', '<a_65><b_24><c_56>', '<a_101><b_194><c_47>', '<a_95><b_228><c_138>', '<a_93><b_234><c_237>']",<a_110><b_12><c_11>
1589,A4384,"['Industrial & Scientific"" />', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm']",3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),"[84, 137, 44, 1690]",2953,"['<a_163><b_153><c_37>', '<a_200><b_153><c_116>', '<a_126><b_70><c_74>', '<a_93><b_78><c_249>']",<a_126><b_211><c_122>
1590,A4554,"['Rockler Cyanoacrylate Quick-Set Medium Adhesive, 4.5 oz Bottle']","3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",[2824],781,['<a_140><b_15><c_172>'],<a_47><b_35><c_60>
1591,A4554,"['Rockler Cyanoacrylate Quick-Set Medium Adhesive, 4.5 oz Bottle', '3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear']","eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black","[2824, 781]",958,"['<a_140><b_15><c_172>', '<a_47><b_35><c_60>']",<a_200><b_251><c_75>
1592,A4554,"['Rockler Cyanoacrylate Quick-Set Medium Adhesive, 4.5 oz Bottle', '3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear', 'eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black']","eSUN 1.75mm Natural PLA 3D Printer filament 1kg Spool (2.2lbs), Natural","[2824, 781, 958]",2408,"['<a_140><b_15><c_172>', '<a_47><b_35><c_60>', '<a_200><b_251><c_75>']",<a_95><b_40><c_137>
1593,A4594,"['SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each)', 'Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length', 'Hillman 122062 Galvanized Solid Wire 9 Gauge, 50 foot coil', 'BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5', '2000ml Beaker, Low Form Griffin, Borosilicate 3.3 Glass, Graduated, Karter Scientific 213D20', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'WallPeg Pegboard Hooks - 100 pk. Flex-Lock J Style for Peg Board Tool Organizer - AM 114 B', 'Waterpik Sensonic Professional Toothbrush (SR-3000)']","Jumbo 51pc Drum Sanding Kit - Fits Dremel - Includes Rubber Drum Mandrels - 1/2, 3/8 & 1/4","[2933, 1887, 769, 481, 1743, 145, 2684, 526]",66,"['<a_254><b_161><c_56>', '<a_148><b_126><c_203>', '<a_83><b_239><c_251>', '<a_132><b_55><c_112>', '<a_39><b_85><c_192>', '<a_140><b_26><c_220>', '<a_216><b_215><c_5>', '<a_113><b_47><c_238>']",<a_230><b_29><c_103>
1594,A5041,"['Arctic Silver AA-14G Alumina 14g Thermal Compound Paste Grease Syringe NEW', 'Uxcell a15052000ux0115 2Pcs Slotted Metal 35 mm Din Mounting Rail 40 cm Long for AC Contactor', 'E-Projects 10EP5144K70 4.7k Ohm Resistors, 1/4 W, 5% (Pack of 10)', 'Woodstock D4160 110-Volt Paddle Switch', '5x StepStick DRV8825 Stepper Motor Driver Module for 3D Printer Reprap RP A4988']",5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC,"[2453, 2726, 2095, 1061, 3082]",2979,"['<a_233><b_58><c_30>', '<a_36><b_96><c_143>', '<a_223><b_219><c_74>', '<a_31><b_180><c_221>', '<a_154><b_135><c_97>']",<a_154><b_174><c_8>
1595,A5918,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green']","3D Solutech Teal Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",[137],1231,['<a_200><b_153><c_116>'],<a_126><b_132><c_242>
1596,A5918,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', '3D Solutech Teal Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']",HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack,"[137, 1231]",45,"['<a_200><b_153><c_116>', '<a_126><b_132><c_242>']",<a_135><b_75><c_202>
